author,novel,book_id,pub_year,chapter_index,chapter_title,n_sentences,n_tokens,n_tokens_alpha,mean_sentence_len_tokens,var_sentence_len,var_sentence_len_tokens,mean_word_len,var_word_len,ttr,mtld,flesch_reading_ease,flesch_kincaid_grade,word_entropy_bits,vader_compound,vader_pos,vader_neu,vader_neg,n_unique_lemmas,pos_univ_.,pos_univ_ADJ,pos_univ_ADP,pos_univ_ADV,pos_univ_CONJ,pos_univ_DET,pos_univ_NOUN,pos_univ_NUM,pos_univ_PRON,pos_univ_PRT,pos_univ_VERB,pos_univ_X,pos_penn_'',pos_penn_CC,pos_penn_CD,pos_penn_DT,pos_penn_EX,pos_penn_FW,pos_penn_IN,pos_penn_JJ,pos_penn_JJR,pos_penn_JJS,pos_penn_MD,pos_penn_NN,pos_penn_NNP,pos_penn_NNPS,pos_penn_NNS,pos_penn_PDT,pos_penn_POS,pos_penn_PRP,pos_penn_PRP$,pos_penn_RB,pos_penn_RBR,pos_penn_RBS,pos_penn_RP,pos_penn_TO,pos_penn_UH,pos_penn_VB,pos_penn_VBD,pos_penn_VBG,pos_penn_VBN,pos_penn_VBP,pos_penn_VBZ,pos_penn_WDT,pos_penn_WP,pos_penn_WP$,pos_penn_WRB,pos_univ_prop_.,pos_univ_prop_ADJ,pos_univ_prop_ADP,pos_univ_prop_ADV,pos_univ_prop_CONJ,pos_univ_prop_DET,pos_univ_prop_NOUN,pos_univ_prop_NUM,pos_univ_prop_PRON,pos_univ_prop_PRT,pos_univ_prop_VERB,pos_univ_prop_X,pos_penn_prop_'',pos_penn_prop_CC,pos_penn_prop_CD,pos_penn_prop_DT,pos_penn_prop_EX,pos_penn_prop_FW,pos_penn_prop_IN,pos_penn_prop_JJ,pos_penn_prop_JJR,pos_penn_prop_JJS,pos_penn_prop_MD,pos_penn_prop_NN,pos_penn_prop_NNP,pos_penn_prop_NNPS,pos_penn_prop_NNS,pos_penn_prop_PDT,pos_penn_prop_POS,pos_penn_prop_PRP,pos_penn_prop_PRP$,pos_penn_prop_RB,pos_penn_prop_RBR,pos_penn_prop_RBS,pos_penn_prop_RP,pos_penn_prop_TO,pos_penn_prop_UH,pos_penn_prop_VB,pos_penn_prop_VBD,pos_penn_prop_VBG,pos_penn_prop_VBN,pos_penn_prop_VBP,pos_penn_prop_VBZ,pos_penn_prop_WDT,pos_penn_prop_WP,pos_penn_prop_WP$,pos_penn_prop_WRB,sample_sentences,pos_penn_$,pos_penn_prop_$
Dickens,BleakHouse,BleakHouse,1853,31,CHAPTER XXXI,269,7940,6495,29.516728624535315,515.3723967330467,515.3723967330467,3.934565050038491,4.414347982489046,0.2005,76.4528,76.90307739557741,7.128808353808356,8.358004877817894,0.9999,0.13,0.784,0.086,1234,0,482,769,499,338,588,1131,37,1000,237,1412,2,0,338,37,532,17,0,769,437,34,11,87,776,247,2,106,13,0,762,198,416,8,3,46,191,2,256,545,136,157,158,73,26,38,2,72,0,0.074210931,0.11839876828329485,0.076828329,0.052040031,0.090531178,0.1741339491916859,0.00569669,0.15396458814472672,0.036489607,0.21739799846035412,0.000307929,0,0.052040031,0.00569669,0.081909161,0.002617398,0,0.11839876828329485,0.067282525,0.005234796,0.00169361,0.013394919168591224,0.11947652040030793,0.038029253,0.000307929,0.016320246343341033,0.00200154,0,0.11732101616628175,0.030484988,0.064049269,0.001231717,0.000461894,0.007082371,0.029407236,0.000307929,0.039414935,0.083910701,0.020939184,0.024172440338722095,0.024326404926866822,0.011239415,0.004003079,0.005850654,0.000307929,0.011085450346420323,[],0,0
Dickens,BleakHouse,BleakHouse,1853,32,CHAPTER XXXII,241,6735,5261,27.946058091286307,494.3829823866669,494.3829823866669,4.082873978331116,4.792599685506108,0.2465,83.1299,75.80947465,6.419500966245611,8.472924974251532,0.9974,0.086,0.839,0.075,1215,0,323,658,357,237,587,1184,22,657,154,1081,1,0,237,22,530,23,0,658,306,12,5,60,720,268,0,196,9,0,485,135,294,18,0,36,118,1,194,126,152,108,155,286,25,36,1,45,0,0.061395172,0.12507127922448205,0.067857822,0.04504847,0.11157574605588291,0.22505227143128684,0.004181715,0.12488120129252994,0.029272001520623456,0.2054742444402205,0.000190078,0,0.04504847,0.004181715,0.1007413039346132,0.004371792,0,0.12507127922448205,0.058163847,0.002280935,0.00095039,0.011404675917126022,0.13685611100551226,0.050940886,0,0.037255275,0.001710701,0,0.092187797,0.025660521,0.055882911993917504,0.003421403,0,0.006842806,0.022429195970347843,0.000190078,0.036875119,0.023949819425964646,0.028891845656719255,0.020528416650826838,0.029462079452575556,0.054362288538300704,0.004751948,0.006842806,0.000190078,0.008553507,[],0,0
Dickens,BleakHouse,BleakHouse,1853,33,CHAPTER XXXIII,221,7118,5700,32.20814479638009,960.9340513093507,960.9340513093507,4.295614035087719,5.881208833487227,0.2612,82.501,68.91165736386412,7.547786152741761,8.612205400553563,0.9997,0.105,0.821,0.074,1434,0,399,777,363,210,696,1342,31,586,208,1085,3,0,210,31,618,20,3,777,374,17,8,76,819,333,2,188,7,0,400,149,326,6,3,39,169,0,220,101,131,135,173,249,51,37,0,28,0,0.07,0.13631578947368422,0.063684211,0.036842105,0.12210526315789473,0.23543859649122806,0.005438596,0.10280701754385965,0.036491228070175435,0.19035087719298247,0.000526316,0,0.036842105,0.005438596,0.10842105263157895,0.003508772,0.000526316,0.13631578947368422,0.065614035,0.002982456,0.001403509,0.013333333333333334,0.1436842105263158,0.058421053,0.000350877,0.032982456,0.00122807,0,0.070175439,0.026140351,0.057192982,0.001052632,0.000526316,0.006842105,0.029649122807017543,0,0.038596491,0.017719298245614034,0.022982456,0.023684211,0.030350877192982455,0.043684211,0.008947368,0.006491228,0,0.004912281,[],0,0
Dickens,BleakHouse,BleakHouse,1853,34,CHAPTER XXXIV,273,7793,6081,28.545787545787547,561.5372808,561.5372808,4.077454366058214,4.969662718892712,0.2286,86.7004,76.99688252991722,6.086564310535923,8.494671773,1,0.133,0.817,0.049,1322,1,414,766,362,241,614,1386,25,831,206,1232,3,1,241,25,572,16,3,766,392,13,9,77,861,355,0,170,4,0,583,203,320,8,1,40,166,0,241,111,131,130,245,297,22,44,1,33,0.000164447,0.068080908,0.12596612399276436,0.059529682617990465,0.03963164,0.10097023515869101,0.227923039,0.004111166,0.13665515540207201,0.033876007,0.2025982568656471,0.00049334,0.000164447,0.03963164,0.004111166,0.094063476,0.002631146,0.00049334,0.12596612399276436,0.064463082,0.002137806,0.00148002,0.012662391054102943,0.1415885545140602,0.058378556,0,0.027955928,0.000657787,0,0.095872389,0.033382667,0.052622924,0.001315573,0.000164447,0.006577865,0.027298141753001152,0,0.03963164,0.018253576714356193,0.021542509455681633,0.021378063,0.040289426,0.048840651208682785,0.003617826,0.007235652,0.000164447,0.005426739,[],0,0
Dickens,BleakHouse,BleakHouse,1853,35,CHAPTER XXXV,309,7449,6122,24.106796116504853,542.4254878,542.4254878,4.011924207775237,4.863137787133684,0.2212,80.8326,77.32874602093453,6.738314272839489,8.406532706560668,1,0.194,0.716,0.091,1283,0,502,706,511,287,474,1078,24,1010,211,1317,2,0,287,24,424,18,1,706,453,35,14,112,672,257,0,149,11,0,708,259,449,13,3,22,189,1,280,437,81,190,141,76,21,43,0,46,0,0.081999347,0.1153217902646194,0.083469454,0.046880104540999674,0.077425678,0.17608624632473047,0.003920287,0.16497876510944137,0.034465860829794186,0.21512577589023196,0.000326691,0,0.046880104540999674,0.003920287,0.069258412,0.002940216,0.000163345,0.1153217902646194,0.073995426,0.005717086,0.002286834,0.018294675,0.10976804965697484,0.041979745,0,0.024338451,0.001796798,0,0.1156484808885985,0.042306435805292385,0.073342045,0.002123489,0.000490036,0.003593597,0.030872263966024174,0.000163345,0.045736687,0.071381901,0.013230970271153218,0.031035609278013722,0.023031688990525972,0.012414243711205489,0.003430252,0.007023848,0,0.007513884,[],0,0
Dickens,BleakHouse,BleakHouse,1853,36,CHAPTER XXXVI,244,7702,6699,31.565573770491802,487.9997984412792,487.9997984412792,3.9576056127780266,4.610532914469169,0.2172,68.4043,72.13700194595467,9.087329607378418,8.330272025,0.9999,0.137,0.774,0.09,1340,0,472,871,554,351,597,1095,22,1038,236,1463,0,0,351,22,530,16,0,871,435,23,14,135,794,141,0,160,9,1,758,248,471,13,4,34,201,0,312,565,118,223,75,35,42,31,1,66,0,0.070458277,0.13001940588147484,0.08269891,0.052395879982086876,0.089117779,0.16345723242274968,0.003284072,0.1549485,0.035229139,0.21839080459770116,0,0,0.052395879982086876,0.003284072,0.079116286,0.002388416,0,0.13001940588147484,0.064935065,0.003433348,0.002089864,0.020152261531571878,0.11852515300791162,0.021047918,0,0.023884161815196297,0.001343484,0.000149276,0.11315121659949247,0.037020451,0.070309001,0.001940588,0.000597104,0.005075384,0.030004478,0,0.046574116,0.084340946,0.017614569,0.033288551,0.011195700850873265,0.00522466,0.006269592,0.004627556,0.000149276,0.009852217,[],0,0
Dickens,BleakHouse,BleakHouse,1853,37,CHAPTER XXXVII,314,9276,7570,29.54140127388535,536.9616617,536.9616617,4.041083223,5.240452195187497,0.2066,85.4222,72.87649073470813,7.640335667,8.499669602189504,1,0.168,0.765,0.066,1459,0,559,909,592,332,620,1375,29,1245,252,1653,4,0,332,29,554,18,3,909,513,25,21,148,855,345,1,174,14,0,964,237,510,13,6,31,221,1,361,449,148,159,280,108,34,43,1,63,0,0.073844122,0.12007926023778072,0.078203435,0.043857331571994715,0.081902246,0.18163804491413474,0.003830911,0.1644649933949802,0.0332893,0.21836195508586526,0.000528402,0,0.043857331571994715,0.003830911,0.07318362,0.002377807,0.000396301,0.12007926023778072,0.067767503,0.00330251,0.002774108,0.019550859,0.11294583883751651,0.045574637,0.0001321,0.022985469,0.001849406,0,0.1273447820343461,0.031307794,0.067371202,0.001717305,0.000792602,0.004095112,0.029194187582562748,0.0001321,0.047688243,0.059313077939233814,0.019550859,0.021003963011889035,0.036988110964332896,0.014266842800528402,0.004491413,0.005680317,0.0001321,0.008322325,[],0,0
Dickens,BleakHouse,BleakHouse,1853,38,CHAPTER XXXVIII,155,5098,4116,32.89032258064516,520.2395837669095,520.2395837669095,4.152089407191448,5.6867813486633025,0.2587,85.581,67.52195983,8.497460501146154,8.299419843094904,0.9999,0.143,0.806,0.051,1006,0,267,480,313,181,364,796,14,635,182,881,3,0,181,14,325,12,3,480,256,4,7,68,514,175,0,107,7,0,474,139,279,5,3,16,166,0,179,282,89,88,123,52,20,21,1,26,0,0.064868805,0.11661807580174927,0.076044704,0.043974732750242954,0.088435374,0.1933916423712342,0.003401361,0.1542759961127308,0.044217687,0.21404275996112732,0.000728863,0,0.043974732750242954,0.003401361,0.078960155,0.002915452,0.000728863,0.11661807580174927,0.062196307094266275,0.000971817,0.00170068,0.016520894,0.12487852283770651,0.042517007,0,0.025996112730806608,0.00170068,0,0.1151603498542274,0.033770651117589895,0.067784257,0.001214772,0.000728863,0.003887269,0.040330418,0,0.043488824101068996,0.06851312,0.021622934888241012,0.021379980563654033,0.029883382,0.012633624878522837,0.004859086,0.005102041,0.000242954,0.006316812,[],0,0
Dickens,BleakHouse,BleakHouse,1853,39,CHAPTER XXXIX,286,7539,6104,26.36013986013986,445.18848109932026,445.18848109932026,4.352228047182176,6.183602506316894,0.2628,81.5328,67.18917533,8.081517875223927,8.709080960847617,0.9999,0.128,0.802,0.07,1526,0,440,812,375,270,627,1453,36,694,215,1177,5,0,270,36,562,18,5,812,413,25,2,95,860,330,0,263,9,0,478,183,344,7,2,33,182,0,242,116,152,128,202,242,38,32,1,22,0,0.072083879,0.13302752293577982,0.061435124508519005,0.04423329,0.10271952817824377,0.23804062909567497,0.005897772,0.1136959370904325,0.035222804718217565,0.192824377,0.000819135,0,0.04423329,0.005897772,0.092070773,0.002948886,0.000819135,0.13302752293577982,0.06766055,0.004095675,0.000327654,0.015563564875491482,0.14089121887287026,0.05406291,0,0.043086500655307995,0.001474443,0,0.078309305,0.029980340760157275,0.056356488,0.001146789,0.000327654,0.005406291,0.029816514,0,0.039646134,0.019003931847968544,0.024901704,0.020969855832241154,0.033093054,0.039646134,0.006225426,0.005242464,0.000163827,0.003604194,[],0,0
Dickens,BleakHouse,BleakHouse,1853,40,CHAPTER XL,186,5433,4472,29.20967741935484,484.1442074228234,484.1442074228234,4.433586762075135,6.027342412418675,0.2925,94.4645,65.15151537899693,8.799477673177154,8.578155644775377,0.9998,0.119,0.805,0.076,1228,0,344,599,268,184,522,1143,14,386,142,869,1,0,184,14,471,15,1,599,328,8,8,63,615,327,1,200,8,0,250,110,236,7,1,25,117,0,175,106,81,135,97,212,28,26,0,24,0,0.076923077,0.13394454382826476,0.059928444,0.041144902,0.1167262969588551,0.2555903398926655,0.00313059,0.086314848,0.031753131,0.1943202146690519,0.000223614,0,0.041144902,0.00313059,0.10532200357781753,0.003354204,0.000223614,0.13394454382826476,0.073345259,0.001788909,0.001788909,0.014087656529516995,0.13752236135957066,0.073121646,0.000223614,0.044722719141323794,0.001788909,0,0.055903399,0.024597495527728087,0.052772808586762074,0.001565295,0.000223614,0.00559034,0.026162791,0,0.039132379,0.023703041,0.018112701252236137,0.030187835,0.021690519,0.047406082,0.006261181,0.005813953,0,0.005366726,[],0,0
Dickens,BleakHouse,BleakHouse,1853,41,CHAPTER XLI,157,4043,3356,25.751592356687897,443.1421152987952,443.1421152987952,4.139451728247914,5.279718888909408,0.278,84.8313,75.06136614507524,6.740467612809319,8.235493692386864,0.9995,0.11,0.822,0.068,892,0,228,436,237,153,337,654,15,490,104,702,0,0,153,15,306,11,0,436,210,13,5,81,415,139,0,100,5,0,348,129,204,9,1,15,89,0,163,52,65,81,105,155,15,13,0,23,0,0.067938021,0.1299165673420739,0.070619785,0.045589988,0.10041716328963052,0.19487485101311083,0.004469607,0.14600715137067938,0.030989273,0.20917759237187128,0,0,0.045589988,0.004469607,0.091179976,0.003277712,0,0.1299165673420739,0.062574493,0.003873659,0.001489869,0.024135876042908223,0.12365911799761621,0.041418355184743745,0,0.029797377830750895,0.001489869,0,0.10369487485101311,0.038438617,0.060786650774731825,0.002681764,0.000297974,0.004469607,0.026519666269368296,0,0.048569725864123954,0.015494636471990465,0.019368296,0.024135876042908223,0.031287247,0.046185935637663884,0.004469607,0.003873659,0,0.006853397,[],0,0
Dickens,BleakHouse,BleakHouse,1853,42,CHAPTER XLII,134,3495,2698,26.082089552238806,468.0455001113833,468.0455001113833,4.222386953,5.742982886590347,0.2961,82.0513,74.70532779169626,6.304940914949388,8.171354253525505,0.9991,0.106,0.828,0.066,780,0,188,335,216,110,249,529,9,407,84,568,3,0,110,9,227,5,0,335,178,6,4,37,330,106,0,93,4,0,292,96,200,0,2,17,67,3,118,44,72,51,100,146,13,19,0,14,0,0.069681245,0.12416604892512972,0.080059303,0.040770941438102296,0.092290586,0.1960711638250556,0.003335804,0.1508524833209785,0.031134173461823574,0.21052631578947367,0.001111935,0,0.040770941438102296,0.003335804,0.084136397,0.001853225,0,0.12416604892512972,0.065974796,0.00222387,0.00148258,0.013713862120088955,0.1223128243143069,0.039288361749444035,0,0.034469978,0.00148258,0,0.10822831727205337,0.035581913,0.074128984,0,0.00074129,0.006300964,0.024833209785025945,0.001111935,0.043736101,0.016308377,0.026686434395848776,0.018902891030392884,0.037064492216456635,0.054114158636026685,0.004818384,0.007042254,0,0.005189029,[],0,0
Dickens,BleakHouse,BleakHouse,1853,43,CHAPTER XLIII,276,7589,6181,27.496376811594203,579.6123057130854,579.6123057130854,4.162271477107264,5.537330805,0.2288,76.8093,72.68403986268542,7.106983228734332,8.478812480097732,1,0.148,0.79,0.062,1302,0,400,713,401,293,547,1195,28,1035,220,1347,2,0,293,28,497,13,0,713,377,12,11,102,777,262,0,156,5,0,737,249,331,11,1,24,196,2,260,451,119,152,162,101,32,49,0,58,0,0.064714448,0.11535350266947096,0.064876234,0.047403333,0.088497007,0.19333441190745834,0.004530011,0.16744863290729656,0.035592946,0.21792590195761205,0.000323572,0,0.047403333,0.004530011,0.080407701,0.00210322,0,0.11535350266947096,0.060993367,0.001941433,0.001779647,0.016502184112603138,0.12570781426953567,0.042387963,0,0.025238634525157743,0.000808931,0,0.11923636951949523,0.040284744,0.053551205,0.001779647,0.000161786,0.003882867,0.031710079275198186,0.000323572,0.042064390875262904,0.07296554,0.019252548,0.024591490050153698,0.026209351237663808,0.016340398,0.005177156,0.00792752,0,0.009383595,[],0,0
Dickens,BleakHouse,BleakHouse,1853,44,CHAPTER XLIV,132,3645,3051,27.613636363636363,357.25223829201104,357.25223829201104,3.951819075712881,4.7525130790330365,0.2416,65.271,77.40460361211537,7.081303828405002,7.925720464967998,0.9999,0.161,0.778,0.061,713,0,226,395,225,153,265,476,15,547,104,644,1,0,153,15,234,8,1,395,206,9,11,63,357,69,0,50,6,0,406,124,194,6,1,18,86,0,128,264,50,73,55,11,17,16,1,24,0,0.074074074,0.12946574893477547,0.073746313,0.050147493,0.086856768,0.15601442150114717,0.004916421,0.1792854801704359,0.034087184529662404,0.2110783349721403,0.000327761,0,0.050147493,0.004916421,0.076696165,0.002622091,0.000327761,0.12946574893477547,0.067518846,0.002949853,0.003605375,0.020648968,0.11701081612586037,0.022615536,0,0.016388069,0.001966568,0,0.1330711242215667,0.040642412,0.06358571,0.001966568,0.000327761,0.005899705,0.028187479514913145,0,0.041953458,0.086529007,0.016388069,0.023926581448705343,0.018026876,0.003605375,0.005571944,0.005244182,0.000327761,0.007866273,[],0,0
Dickens,BleakHouse,BleakHouse,1853,45,CHAPTER XLV,249,6338,5260,25.453815261044177,293.0671440783213,293.0671440783213,3.9665399239543726,4.779488788330032,0.2262,78.1557,78.70371341224103,6.355652411412468,8.294173773700125,0.9999,0.137,0.79,0.073,1111,0,359,645,399,249,389,890,32,888,203,1203,3,0,249,32,357,10,3,645,335,14,10,103,544,208,1,137,7,0,676,174,346,13,6,29,174,0,247,416,115,143,117,62,15,35,3,34,0,0.068250951,0.12262357414448669,0.075855513,0.047338403,0.073954373,0.16920152091254753,0.00608365,0.1688212927756654,0.038593155893536124,0.22870722433460075,0.000570342,0,0.047338403,0.00608365,0.067870722,0.001901141,0.000570342,0.12262357414448669,0.063688213,0.002661597,0.001901141,0.019581749049429657,0.10342205323193916,0.039543726,0.000190114,0.026045627376425854,0.001330798,0,0.1285171102661597,0.033079848,0.065779468,0.002471483,0.001140684,0.005513308,0.033079848,0,0.046958174904942966,0.079087452,0.021863117870722433,0.027186311787072242,0.022243346007604563,0.011787072243346007,0.002851711,0.006653992,0.000570342,0.006463878,[],0,0
Dickens,BleakHouse,BleakHouse,1853,46,CHAPTER XLVI,171,4346,3480,25.415204678362574,405.37731267740503,405.37731267740503,3.9586206896551723,4.601161315893778,0.2833,79.8733,78.34753655,6.317713878087968,8.336332924085873,-0.6258,0.096,0.806,0.099,948,0,238,436,232,191,325,692,15,505,109,735,2,0,191,15,293,12,1,436,228,7,3,43,471,130,3,88,8,0,390,94,200,6,0,28,81,1,138,66,90,73,115,210,12,19,2,26,0,0.068390805,0.12528735632183907,0.066666667,0.054885057,0.093390805,0.19885057471264367,0.004310345,0.14511494252873564,0.031321839,0.21120689655172414,0.000574713,0,0.054885057,0.004310345,0.084195402,0.003448276,0.000287356,0.12528735632183907,0.065517241,0.002011494,0.000862069,0.012356322,0.1353448275862069,0.037356322,0.000862069,0.025287356,0.002298851,0,0.11206896551724138,0.027011494252873563,0.057471264,0.001724138,0,0.008045977,0.023275862,0.000287356,0.039655172413793106,0.018965517,0.025862069,0.020977011494252875,0.033045977011494254,0.060344828,0.003448276,0.00545977,0.000574713,0.007471264,[],0,0
Dickens,BleakHouse,BleakHouse,1853,47,CHAPTER XLVII,270,7157,5656,26.507407407407406,372.8203155006858,372.8203155006858,4.035537482,5.0929732966855985,0.25,80.3477,75.93523577752582,6.505830601660339,8.537622349866234,0.9997,0.105,0.82,0.075,1339,0,424,686,384,258,502,1255,21,753,237,1135,1,0,258,21,465,18,1,686,402,18,4,68,786,322,2,145,3,0,551,171,342,14,0,45,192,0,254,78,114,116,163,342,16,30,1,28,0,0.074964639,0.12128712871287128,0.067892504,0.045615275813295615,0.088755304,0.22188826025459688,0.003712871,0.13313295615275814,0.041902405,0.20067185289957568,0.000176803,0,0.045615275813295615,0.003712871,0.082213579,0.003182461,0.000176803,0.12128712871287128,0.071074965,0.003182461,0.000707214,0.012022630834512023,0.13896746817538896,0.056930693,0.000353607,0.025636492220650637,0.00053041,0,0.09741867,0.030233380480905233,0.060466760961810466,0.002475248,0,0.007956153,0.033946251768033946,0,0.044908062,0.013790664780763792,0.020155586987270154,0.020509194,0.028818953,0.060466760961810466,0.002828854,0.005304102,0.000176803,0.004950495,[],0,0
Dickens,BleakHouse,BleakHouse,1853,48,CHAPTER XLVIII,320,7506,6149,23.45625,556.0418359375001,556.0418359375001,4.251910879817856,5.446217279,0.2467,84.9609,72.51756785714288,7.039932142857143,8.614889708568406,0.9999,0.131,0.805,0.064,1397,0,440,767,413,262,617,1365,18,837,204,1226,0,0,262,18,561,22,0,767,409,22,9,94,837,306,4,218,9,0,545,245,367,10,1,32,172,0,248,111,133,139,179,322,25,44,3,35,0,0.071556351,0.12473572938689217,0.067165393,0.042608554,0.1003415189461701,0.2219873150105708,0.002927305,0.13611969425922915,0.033176126,0.1993820133355017,0,0,0.042608554,0.002927305,0.091234347,0.003577818,0,0.12473572938689217,0.06651488,0.003577818,0.001463653,0.015287038542852497,0.13611969425922915,0.049764189,0.000650512,0.035452919173849406,0.001463653,0,0.088632298,0.039843877,0.059684502,0.001626281,0.000162628,0.005204098,0.027972027972027972,0,0.040331761,0.018051716,0.021629533257440235,0.022605301675069116,0.029110424,0.052366238,0.004065702,0.007155635,0.000487884,0.005691982,[],0,0
Dickens,BleakHouse,BleakHouse,1853,49,CHAPTER XLIX,290,6926,5371,23.882758620689657,397.1793579072533,397.1793579072533,4.182461366598399,5.513161024154454,0.2487,82.271,74.58213212655623,6.019006176025037,8.447192269821144,1,0.157,0.796,0.047,1282,0,403,661,311,226,573,1279,32,651,179,1053,3,0,226,32,528,15,3,661,377,15,11,63,775,317,0,187,8,0,462,151,283,5,4,29,150,0,213,88,110,117,180,282,22,38,0,19,0,0.075032582,0.12306832991994042,0.057903556,0.042077825358406255,0.10668404393967604,0.2381307019177062,0.005957922,0.12120647924036493,0.033327127164401414,0.19605287655929995,0.000558555,0,0.042077825358406255,0.005957922,0.098305716,0.002792776,0.000558555,0.12306832991994042,0.070191771,0.002792776,0.002048036,0.011729659281325638,0.1442934276671011,0.059020667,0,0.034816608,0.001489481,0,0.086017501,0.028113945261590022,0.052690374231986595,0.000930925,0.00074474,0.005399367,0.02792776,0,0.039657419,0.016384285980264382,0.020480357475330477,0.021783652951033326,0.033513312,0.052504189,0.004096071,0.007075033,0,0.003537516,[],0,0
Dickens,BleakHouse,BleakHouse,1853,50,CHAPTER L,167,4789,4046,28.676646706586826,360.81759833626165,360.81759833626165,4.008650519031142,4.968041826948569,0.2346,78.2757,72.52564390988185,8.108360855011615,8.167176688,1,0.166,0.778,0.057,895,0,333,493,349,186,298,654,11,685,159,878,0,0,186,11,252,14,0,493,310,15,8,89,435,147,0,72,8,0,476,187,293,13,0,22,137,0,214,323,56,105,61,30,24,22,0,43,0,0.08230351,0.12184873949579832,0.086258033,0.04597133,0.073652991,0.16164112703905092,0.002718735,0.16930301532377656,0.039298072,0.21700444883835887,0,0,0.04597133,0.002718735,0.062283737,0.003460208,0,0.12184873949579832,0.076618883,0.003707365,0.001977261,0.021997034,0.10751359367276322,0.03633218,0,0.017795353435491844,0.001977261,0,0.11764705882352941,0.046218487394957986,0.072417202,0.00321305,0,0.005437469,0.033860603064755315,0,0.052891744933267426,0.079831933,0.01384083,0.025951557093425604,0.015076618882847257,0.007414731,0.005931784,0.005437469,0,0.010627780523974296,[],0,0
Dickens,BleakHouse,BleakHouse,1853,51,CHAPTER LI,225,5619,4548,24.973333333333333,308.74595555555555,308.74595555555555,3.916886544,4.613584678,0.2201,70.5873,80.59962623740361,5.7753788138716295,8.203703914678796,0.9999,0.158,0.766,0.076,942,0,308,535,399,208,318,765,26,783,159,1046,1,0,208,26,286,9,1,535,286,7,15,85,465,210,1,89,5,0,575,188,346,10,0,27,132,0,209,355,95,105,134,63,18,19,1,43,0,0.067722076,0.11763412489006156,0.087730871,0.045734389,0.069920844,0.16820580474934038,0.005716799,0.17216358839050133,0.034960422,0.22999120492524186,0.000219877,0,0.045734389,0.005716799,0.062884785,0.001978892,0.000219877,0.11763412489006156,0.062884785,0.001539138,0.003298153,0.018689534,0.10224274406332454,0.046174142,0.000219877,0.019569041,0.001099384,0,0.12642919964819702,0.041336851,0.076077397,0.002198769,0,0.005936675,0.029023746701846966,0,0.045954266,0.078056288,0.020888303,0.023087071,0.029463500439753737,0.013852242744063324,0.003957784,0.004177661,0.000219877,0.009454705,[],0,0
Dickens,BleakHouse,BleakHouse,1853,52,CHAPTER LII,206,5502,4429,26.70873786407767,364.9248751,364.9248751,3.9952585233687063,5.114224526753385,0.2359,91.1241,77.84391102752683,6.189978336658715,8.328591575347772,0.9994,0.116,0.799,0.085,1006,1,327,530,320,190,397,784,20,717,154,989,0,1,190,20,363,8,0,530,310,13,4,72,532,148,0,104,6,0,527,157,271,17,1,22,132,0,206,281,72,122,163,73,20,33,0,31,0.000225785,0.073831565,0.11966583878979453,0.072251072,0.042899074283133894,0.089636487,0.17701512756829985,0.004515692,0.16188755926845788,0.034770828629487466,0.22330097087378642,0,0.000225785,0.042899074283133894,0.004515692,0.08195981,0.001806277,0,0.11966583878979453,0.069993226,0.0029352,0.000903138,0.016256491307292842,0.1201174079927749,0.033416121,0,0.023481598554978552,0.001354708,0,0.118988485,0.035448182,0.061187627,0.003838338,0.000225785,0.004967261,0.029803567396703545,0,0.046511627906976744,0.063445473,0.016256491307292842,0.027545721381801763,0.03680289,0.016482275908783022,0.004515692,0.007450892,0,0.006999323,[],0,0
Dickens,BleakHouse,BleakHouse,1853,53,CHAPTER LIII,209,5408,4306,25.875598086124402,379.1902657906184,379.1902657906184,4.316302833255922,6.049046804715615,0.2859,89.651,67.77682241540845,7.491253478956615,8.506173238,0.9999,0.135,0.799,0.066,1186,0,301,564,273,147,451,1071,28,508,136,827,0,0,147,28,415,11,0,564,281,13,7,55,610,294,1,166,5,0,340,140,244,4,4,18,118,0,147,75,82,106,116,246,20,26,2,21,0,0.069902462,0.13098002786809104,0.063399907,0.034138412,0.10473757547607988,0.24872271249419414,0.006502555,0.11797491871806781,0.031583837,0.19205759405480724,0,0,0.034138412,0.006502555,0.096377148,0.002554575,0,0.13098002786809104,0.06525778,0.003019043,0.001625639,0.012772875058058523,0.14166279609846724,0.068276823,0.000232234,0.038550859,0.00116117,0,0.078959591,0.032512772875058056,0.056665118,0.000928936,0.000928936,0.004180214,0.027403623,0,0.034138412,0.017417557,0.019043195541105434,0.024616813748258245,0.026939155,0.057129586623316304,0.004644682,0.006038086,0.000464468,0.004876916,[],0,0
